Species Name,Common Name,Location,Contamination Zone,Radioactive Contamination Level (kBq/m²),Concentration (Bq/kg),Melanin,Edibility,Fungi Growth Rate,Fungi Growth Category,Committed Effective Dose (mSv/year),Years Since 2024,Estimated Birth Date,Estimated Death Date,Life and Death Cycles,Latitude,Longitude,pH Level,Soil Type
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,4953.03,16.52,True,Unknown,7.429545,Normal,0.002,15.8,2023-11-01 18:14:38,2036-09-02 00:48:28,1,50.56768653112099,28.53831425290791,6.9,Clay
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 1,3725.97,431.81,False,Edible,1.0,Normal,0.056,9.7,2015-08-12 12:00:45,2027-09-07 01:39:14,1,50.88865897878762,29.87637374574685,6.7,Loam
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,1408.83,312.27,False,Edible,1.0,Normal,0.041,28.0,2015-09-09 00:01:43,2043-04-11 01:09:46,1,50.647731890234596,29.74192884354715,5.2,Sandy
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,685.17,374.6,False,Edible,1.0,Normal,0.049,19.0,2014-03-15 07:53:13,2042-12-01 10:15:11,1,50.47583116248203,29.164830880528633,5.1,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 4,152.7,7.29,True,Unknown,0.22905,Normal,0.001,8.3,2020-02-03 10:18:48,2052-06-19 01:00:00,1,51.74928573626739,29.265730682272363,4.8,Sandy
Gyromitra esculenta,False Morel,Various,Zone 4,86.81,713.62,True,Toxic,0.130215,Normal,0.093,23.7,2012-12-29 18:29:32,2022-10-28 09:42:37,1,50.382337322999156,27.565954303134987,7.8,Sandy
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 4,103.94,164.32,False,Edible,1.0,Normal,0.021,1.2,2022-06-04 16:27:42,2048-08-09 20:41:35,1,51.81334712108184,27.203124618841784,4.8,Clay
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 2,833.15,371.01,False,Edible,1.0,Normal,0.048,12.2,2021-03-12 01:14:19,2023-09-08 01:26:10,1,51.10051062891831,27.61601624050046,5.5,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 1,1671.11,396.17,False,Toxic,1.0,Normal,0.052,16.8,2015-08-10 05:01:46,2019-11-14 18:47:25,1,51.29014056467253,29.241735915740215,5.4,Clay
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 1,4181.35,5.56,True,Unknown,6.272025,Normal,0.001,26.8,2024-03-26 17:36:07,2049-08-07 12:39:18,1,51.56783779279905,27.89172662080558,6.6,Clay
Amanita phalloides,Death Cap,Various,Zone 2,1333.29,262.79,False,Toxic,1.0,Normal,0.034,16.2,2015-07-08 06:27:16,2048-02-27 22:42:51,1,50.79468184938246,27.620303844216593,6.7,Clay
Gyromitra esculenta,False Morel,Various,Zone 2,1106.69,541.72,True,Toxic,1.660035,Normal,0.07,10.8,2020-08-03 19:56:33,2028-05-21 18:24:58,1,51.70359536031986,29.63936659018357,6.3,Clay
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 2,776.1,379.48,True,Edible,1.16415,Normal,0.049,8.3,2022-11-02 19:01:52,2036-06-15 14:04:02,1,51.35429005441596,27.651721397111782,7.3,Sandy
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 2,1142.59,380.55,False,Edible,1.0,Normal,0.049,2.2,2021-07-23 18:42:26,2050-11-04 20:00:28,1,51.012490354034355,29.846291690263655,5.7,Clay
Amanita muscaria,Fly Agaric,Various,Zone 4,178.08,1394.79,True,Toxic,0.26712,Normal,0.181,12.6,2021-12-15 19:42:39,2038-04-01 10:40:10,1,51.02354806412963,27.804968072397507,6.9,Clay
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 4,120.7,325.26,False,Edible,1.0,Normal,0.042,15.1,2010-02-27 12:47:50,2042-08-25 23:02:52,1,50.398437242308184,27.910714328937555,5.0,Loam
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 3,368.82,374.65,False,Toxic,1.0,Normal,0.049,6.4,2021-11-26 05:11:23,2024-03-06 21:37:41,1,51.899179131207866,27.447849477300743,5.2,Clay
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 1,4851.61,12696.66,False,Edible,1.0,Normal,1.651,1.2,2023-10-04 13:47:33,2050-12-14 12:05:15,1,51.66881317139214,29.10517767512676,6.1,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 2,966.1,304.3,False,Edible,1.0,Normal,0.04,6.6,2022-03-06 16:47:19,2024-02-28 11:11:34,1,51.39942941564274,29.048711998803746,8.0,Loam
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 2,1372.58,2936.85,False,Edible,1.0,Normal,0.382,12.2,2022-04-02 20:11:31,2030-10-22 15:46:47,1,50.674287500524244,29.312130206196716,6.7,Sandy
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 3,253.19,340.17,False,Edible,1.0,Normal,0.044,3.5,2022-10-26 14:03:17,2033-12-02 07:58:33,1,50.2955114238281,29.519606898586673,4.9,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,308.14,15835.34,False,Edible,1.0,Normal,2.059,13.0,2013-09-09 17:09:21,2044-02-25 17:59:05,1,51.52089666100371,28.81302416585802,7.4,Loam
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 4,131.66,416.29,False,Toxic,1.0,Normal,0.054,23.4,2002-12-23 04:25:51,2054-11-17 07:03:22,1,50.872916461826314,27.489316256873902,6.8,Loam
Gyromitra esculenta,False Morel,Various,Zone 3,306.45,828.62,True,Toxic,0.459675,Normal,0.108,1.2,2022-07-12 16:31:55,2048-05-31 02:58:52,1,50.59241262687717,27.737672097973405,4.2,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 4,98.07,274.23,False,Edible,1.0,Normal,0.036,11.8,2013-09-08 02:41:00,2014-11-21 20:36:47,1,51.22820526795567,29.273238422901922,5.5,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,3692.2,356.74,False,Edible,1.0,Normal,0.046,22.2,2011-11-18 13:32:57,2031-09-01 03:04:38,1,50.907714253853605,29.340756284589467,4.5,Loam
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 3,487.21,2661.02,False,Edible,1.0,Normal,0.346,17.1,2021-09-10 19:21:28,2033-04-02 06:11:31,1,50.228281239559145,27.563201544188782,4.4,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 1,1836.79,332.2,False,Edible,1.0,Normal,0.043,4.0,2020-01-16 00:16:30,2022-02-25 05:12:20,1,50.142380260097994,27.190852920460173,6.8,Clay
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 1,3949.37,459.96,False,Edible,1.0,Normal,0.06,7.4,2021-02-05 22:09:30,2037-05-19 18:24:12,1,51.61962239637334,28.101799265856492,5.1,Clay
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 2,565.33,402.09,False,Edible,1.0,Normal,0.052,2.5,2023-01-15 19:00:08,2054-09-02 13:58:28,1,50.67747222576563,28.84594153970114,5.1,Loam
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 4,143.23,583.73,False,Toxic,1.0,Normal,0.076,28.5,2004-05-17 13:14:14,2046-11-21 08:12:49,1,50.08768438702613,27.909609074933275,4.5,Loam
Amanita phalloides,Death Cap,Various,Zone 2,1139.31,261.55,False,Toxic,1.0,Normal,0.034,23.7,2008-01-09 10:45:49,2017-05-23 10:26:21,1,50.43696628220296,28.271632596581973,6.8,Loam
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 3,385.22,530.32,False,Toxic,1.0,Normal,0.069,17.7,2021-01-28 22:07:50,2051-04-02 00:47:30,1,50.090397004620435,29.097761539296418,7.7,Loam
Boletus russula,Russula,"Veprin, Russia",Zone 2,841.64,8345.99,False,Edible,1.0,Normal,1.085,26.2,2004-07-11 17:19:03,2037-05-15 11:44:31,1,50.10385673802692,28.783826102211126,5.3,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 4,139.92,338.77,False,Edible,1.0,Normal,0.044,24.2,2021-12-03 11:35:49,2054-09-30 15:35:53,1,51.398592150259034,29.638726177470623,4.3,Sandy
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 2,650.17,186.79,True,Edible,0.9752549999999999,Normal,0.024,24.5,2021-03-04 22:01:46,2046-09-29 15:14:18,1,50.74808690509214,27.915191548526288,5.2,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 3,543.49,347.14,False,Edible,1.0,Normal,0.045,19.3,2019-06-30 13:44:13,2029-11-20 17:48:44,1,51.398716362617854,29.581742076977804,4.5,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,3006.78,274.06,False,Edible,1.0,Normal,0.036,14.4,2010-06-11 10:45:24,2024-07-16 05:14:35,1,51.77899917198009,29.47211470312495,6.7,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 1,2759.82,12547.34,False,Edible,1.0,Normal,1.631,15.4,2013-08-20 04:33:27,2028-12-03 12:52:22,1,51.382217612037195,28.676863978473975,4.4,Loam
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 4,180.73,19.56,True,Unknown,0.271095,Normal,0.003,3.4,2020-02-18 02:21:12,2032-09-25 23:04:03,1,51.38980212834055,27.591749550881637,6.4,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 2,906.91,276.22,False,Edible,1.0,Normal,0.036,28.1,2000-04-27 04:16:13,2024-08-22 22:20:06,1,50.00386037035765,29.190424929558095,7.8,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 1,1648.58,304.33,False,Edible,1.0,Normal,0.04,23.2,2016-11-28 19:09:10,2037-08-09 10:43:49,1,50.93003857005947,29.67913239406693,4.2,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 2,910.52,362.84,False,Edible,1.0,Normal,0.047,1.3,2024-06-27 18:07:18,2033-02-08 07:53:20,1,50.89736129504099,28.913802528790946,5.3,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 1,3267.59,176.09,False,Edible,1.0,Normal,0.023,27.2,1996-10-29 08:50:07,2035-03-23 06:06:50,1,51.62000617179517,29.780910084092,6.7,Loam
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,2365.73,225.84,False,Edible,1.0,Normal,0.029,29.5,2010-12-21 05:39:26,2028-05-03 13:06:26,1,51.406937428366646,29.589975421266413,4.7,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 1,2745.11,6.57,True,Unknown,4.117665,Normal,0.001,8.6,2023-11-28 03:00:30,2042-02-28 01:23:46,1,50.77374759036304,28.270827039008957,7.1,Loam
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 4,87.59,313.24,False,Edible,1.0,Normal,0.041,29.0,2001-01-05 21:30:23,2016-05-07 08:45:05,1,50.411851427076584,28.468066136057942,7.4,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 3,290.88,19.4,True,Unknown,0.43631999999999993,Normal,0.003,20.5,2020-01-20 10:34:27,2023-08-19 19:27:47,1,50.42990387449905,29.953651669086703,7.7,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,4588.75,1.0,True,Unknown,6.883125,Normal,0.0,28.3,1998-08-27 10:02:52,2001-06-07 17:04:18,1,51.28257204321461,27.886216309738025,7.2,Loam
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 4,82.01,266.28,False,Edible,1.0,Normal,0.035,11.7,2020-09-17 02:02:01,2046-01-25 17:52:00,1,50.38600156845733,28.10351945744972,4.9,Loam
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 1,4463.96,21.23,True,Unknown,6.69594,Normal,0.003,18.0,2024-01-22 19:09:45,2047-01-05 05:23:29,1,50.9444638349774,28.792807813366327,6.9,Loam
Amanita phalloides,Death Cap,Various,Zone 3,404.74,318.6,False,Toxic,1.0,Normal,0.041,14.5,2020-07-09 06:07:51,2037-12-10 18:26:56,1,50.76927687233382,28.757215497821285,7.2,Clay
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 1,1515.49,331.39,False,Edible,1.0,Normal,0.043,27.3,2009-07-09 23:09:28,2039-09-08 18:47:54,1,50.70086487629828,27.700288897959737,6.0,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 4,142.39,228.02,False,Edible,1.0,Normal,0.03,4.9,2019-11-12 14:19:39,2031-10-18 21:01:50,1,50.47729437269655,27.655662906276866,7.2,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,2570.12,488.07,False,Edible,1.0,Normal,0.063,7.4,2022-05-01 02:14:47,2028-05-23 20:49:28,1,50.660255376619304,28.61870453385994,4.5,Loam
Amanita muscaria,Fly Agaric,Various,Zone 1,1727.39,1104.54,True,Toxic,2.5910850000000005,Normal,0.144,27.6,2014-04-15 13:54:51,2022-01-27 03:08:22,1,50.817764347391105,28.13950864132262,7.4,Clay
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,1656.78,17.07,True,Unknown,2.48517,Normal,0.002,6.9,2022-09-04 00:36:51,2046-07-06 08:49:25,1,51.91469226704352,27.054811454259685,8.0,Loam
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 4,47.14,219.77,False,Edible,1.0,Normal,0.029,16.9,2010-05-08 06:00:27,2042-05-26 21:18:03,1,50.14674889544117,27.852173816599514,5.5,Sandy
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 1,3180.65,548.81,True,Edible,4.770975,Normal,0.071,7.4,2017-07-23 14:43:32,2053-06-24 23:36:45,1,50.7495000580789,28.38430922424994,7.2,Sandy
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 2,1246.28,478.93,False,Edible,1.0,Normal,0.062,15.0,2012-07-30 10:46:59,2050-05-20 16:37:28,1,51.60300180190639,27.12318772372317,7.8,Loam
Amanita phalloides,Death Cap,Various,Zone 1,2844.34,289.46,False,Toxic,1.0,Normal,0.038,12.6,2013-07-18 21:37:25,2015-05-11 22:42:55,1,51.76719128959012,28.43922816457309,7.4,Clay
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 2,756.6,1695.48,False,Edible,1.0,Normal,0.22,22.2,2013-07-24 23:11:26,2017-07-24 00:33:20,1,50.111115796516756,28.13137292204005,7.1,Clay
Amanita muscaria,Fly Agaric,Various,Zone 2,938.84,1571.53,True,Toxic,1.40826,Normal,0.204,11.6,2022-11-07 15:40:11,2028-01-10 13:26:52,1,51.43189199161178,28.278280555926035,4.3,Loam
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 2,1032.05,219.27,False,Edible,1.0,Normal,0.029,27.5,2002-10-28 01:56:55,2015-05-21 07:37:56,1,51.30552618601383,29.874681663039855,5.2,Loam
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 3,376.9,1055.37,True,Edible,0.5653499999999999,Normal,0.137,8.0,2020-03-11 14:03:59,2039-11-26 01:10:57,1,51.10518672185276,27.74029004394407,4.4,Sandy
Amanita phalloides,Death Cap,Various,Zone 4,64.68,354.44,False,Toxic,1.0,Normal,0.046,18.8,2006-05-19 00:01:07,2034-08-06 10:13:48,1,51.32205857144755,27.413963386375613,4.2,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 1,2605.11,448.47,False,Edible,1.0,Normal,0.058,18.4,2008-04-13 19:00:52,2047-07-26 14:26:42,1,50.65654695076833,29.39781381638944,6.5,Loam
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,1155.19,242.37,False,Edible,1.0,Normal,0.032,20.7,2020-11-28 06:13:15,2022-01-23 22:28:06,1,51.17486930200729,29.21704131461956,7.2,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 4,165.4,11116.4,False,Edible,1.0,Normal,1.445,11.7,2015-10-16 20:51:09,2033-09-12 13:05:20,1,51.121116104471845,27.82360390131206,4.6,Sandy
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 3,341.82,12.91,True,Unknown,0.51273,Normal,0.002,2.5,2021-04-19 23:53:26,2040-12-19 15:46:36,1,51.29429853235205,28.860818194941697,7.7,Clay
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 1,4728.06,258.7,False,Edible,1.0,Normal,0.034,23.8,2019-04-17 10:05:24,2052-01-23 00:24:43,1,51.99110674638666,29.199713130315363,5.1,Sandy
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 2,873.51,421.35,False,Edible,1.0,Normal,0.055,26.2,2010-10-19 11:17:39,2017-03-22 15:48:58,1,50.09821689968962,28.412861550423422,7.9,Sandy
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 4,174.92,2834.23,False,Edible,1.0,Normal,0.368,22.5,2010-05-18 16:24:28,2042-05-21 10:45:30,1,50.29659758659794,29.291792708176057,7.3,Clay
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 2,571.69,2.51,True,Unknown,0.857535,Normal,0.0,28.1,2014-08-18 18:49:53,2045-05-17 10:38:09,1,51.3699183502894,29.764987909178142,6.2,Sandy
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 4,94.45,351.73,False,Edible,1.0,Normal,0.046,13.1,2022-07-22 10:01:49,2040-09-28 04:11:08,1,50.708610491833454,27.221528598813265,7.3,Clay
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,4440.74,498.61,False,Edible,1.0,Normal,0.065,11.5,2015-06-22 14:27:56,2025-08-16 07:31:55,1,51.56174286659331,28.240371339156532,7.0,Sandy
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,2314.25,255.51,False,Edible,1.0,Normal,0.033,17.8,2017-09-13 02:43:38,2049-06-13 11:51:43,1,50.468692053545325,27.980804869269743,6.5,Clay
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 1,1625.88,197.06,False,Edible,1.0,Normal,0.026,21.2,2010-02-24 08:37:51,2022-01-14 15:52:07,1,50.88819745658495,29.550450395653815,6.0,Clay
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 1,3436.36,19.32,True,Unknown,5.15454,Normal,0.003,9.0,2016-04-29 20:37:40,2027-12-09 17:03:24,1,51.381328737722846,29.119730323945163,8.0,Sandy
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 3,291.85,353.02,False,Edible,1.0,Normal,0.046,22.8,2012-05-08 05:37:34,2023-03-24 23:44:30,1,50.14697928272244,27.423428035496443,7.4,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,365.36,17433.15,False,Edible,1.0,Normal,2.266,15.5,2012-12-17 05:07:50,2014-11-18 04:25:40,1,51.43084179856385,29.525331428514967,5.4,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,101.83,440.31,False,Edible,1.0,Normal,0.057,2.9,2024-12-08 21:59:05,2051-10-21 21:33:19,1,51.83647641669587,28.564452206677075,4.1,Clay
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 3,351.44,357.36,False,Edible,1.0,Normal,0.046,24.8,2007-02-09 22:15:04,2010-09-21 06:51:32,1,50.182231771378994,28.763769933953103,6.1,Loam
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 3,431.89,479.81,False,Edible,1.0,Normal,0.062,2.4,2021-03-26 02:09:15,2050-06-19 22:20:06,1,51.02033382424093,29.221665349949536,6.9,Sandy
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 3,392.85,101.56,False,Edible,1.0,Normal,0.013,12.8,2015-06-26 05:07:46,2017-11-04 21:50:37,1,50.059747810024746,29.2593879858689,4.8,Clay
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,509.98,15464.88,False,Edible,1.0,Normal,2.01,9.2,2020-04-28 17:48:39,2031-01-25 11:19:27,1,50.84255053577762,28.648617023840433,7.1,Loam
Amanita muscaria,Fly Agaric,Various,Zone 3,347.45,1585.24,True,Toxic,0.5211749999999999,Normal,0.206,7.7,2016-04-04 01:51:10,2034-02-10 12:59:25,1,51.89183531007238,27.79158283457243,6.8,Clay
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,1979.85,2.8,True,Unknown,2.969775,Normal,0.0,2.8,2023-10-04 01:25:27,2042-07-27 17:15:50,1,51.89581635571749,27.159122622101922,5.8,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,174.8,456.68,False,Edible,1.0,Normal,0.059,19.2,2019-01-30 10:58:06,2032-12-03 03:08:01,1,51.41066685158807,28.65248991748417,4.6,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 4,131.29,468.17,False,Edible,1.0,Normal,0.061,24.7,2013-11-07 08:53:40,2014-05-08 09:12:25,1,51.45074664417892,29.401961648091557,6.2,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 2,805.9,326.58,False,Edible,1.0,Normal,0.042,8.1,2020-07-20 04:54:09,2050-07-04 13:22:44,1,51.06119814590192,28.40361914472297,5.4,Clay
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 3,284.59,380.42,False,Edible,1.0,Normal,0.049,18.3,2022-10-16 16:51:48,2039-10-21 21:37:50,1,50.05183403958205,27.613752220455247,4.5,Loam
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 4,91.03,235.29,False,Edible,1.0,Normal,0.031,9.7,2019-11-19 14:59:29,2033-10-24 19:44:54,1,51.3955653154881,27.274200623434016,6.1,Clay
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 4,179.53,254.35,False,Edible,1.0,Normal,0.033,5.4,2021-10-23 23:59:11,2038-10-29 09:49:02,1,50.83810046678749,29.070568574324174,6.8,Loam
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 1,1993.71,2939.0,False,Edible,1.0,Normal,0.382,22.0,2014-11-10 00:26:03,2019-06-25 12:19:08,1,50.200392474042324,27.89759508270257,6.3,Clay
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 2,891.91,3.32,True,Unknown,1.3378649999999999,Normal,0.0,11.3,2024-02-28 16:52:15,2052-09-23 23:27:42,1,50.6809422836947,27.921776690087498,4.6,Loam
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 2,564.7,1645.41,False,Edible,1.0,Normal,0.214,23.8,2003-05-23 18:49:06,2014-11-19 22:06:28,1,50.96043207982507,27.432464388168277,5.9,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 3,248.03,487.26,False,Edible,1.0,Normal,0.063,8.7,2019-09-21 07:43:37,2023-11-06 16:15:53,1,51.33788680421803,29.83473876891331,7.5,Loam
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 3,187.65,3959.93,False,Edible,1.0,Normal,0.515,2.7,2024-01-16 01:33:04,2053-02-10 11:27:13,1,51.4036127362759,27.905799070740873,6.3,Sandy
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 3,285.38,260.15,False,Edible,1.0,Normal,0.034,3.1,2022-05-20 10:50:26,2052-06-18 16:32:56,1,50.50623082336283,27.6490495491847,6.5,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 1,3580.51,510.59,False,Edible,1.0,Normal,0.066,9.7,2015-12-29 07:32:00,2018-03-19 20:46:43,1,50.56021111280649,27.982563140041226,6.3,Sandy
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 2,920.4,3745.28,False,Edible,1.0,Normal,0.487,10.1,2013-02-14 22:04:56,2035-09-18 03:45:19,1,51.565055641284005,28.6031970116764,4.1,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 1,4067.48,331.38,False,Edible,1.0,Normal,0.043,19.7,2022-01-01 14:23:43,2026-06-01 16:18:56,1,51.937935130318905,28.499734405580842,7.0,Sandy
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 1,3480.71,18302.32,False,Edible,1.0,Normal,2.379,29.8,1997-09-15 16:10:45,2054-07-21 11:35:35,1,51.56479119845567,29.17327865373534,7.4,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 2,697.85,219.3,False,Edible,1.0,Normal,0.029,19.3,2006-02-06 08:37:29,2029-01-07 12:04:25,1,50.29774217238989,29.773537424418535,5.8,Clay
Amanita muscaria,Fly Agaric,Various,Zone 2,974.27,1449.2,True,Toxic,1.461405,Normal,0.188,24.7,2022-04-23 09:08:24,2024-06-26 19:57:19,1,51.15917006628838,27.731879447905047,5.4,Loam
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 3,402.84,498.07,False,Edible,1.0,Normal,0.065,3.7,2020-05-06 01:35:55,2020-11-03 08:56:31,1,50.19428264255856,27.961817142608204,7.3,Clay
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 4,171.21,1143.48,False,Edible,1.0,Normal,0.149,13.1,2020-03-01 00:20:51,2034-10-29 18:27:32,1,51.62980327395881,29.050721812948694,6.2,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,2274.31,9.6,True,Unknown,3.4114649999999997,Normal,0.001,24.5,2017-12-17 10:30:59,2035-04-13 07:36:57,1,50.595641977146016,28.184227496245647,6.1,Loam
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 3,202.92,551.76,False,Edible,1.0,Normal,0.072,27.5,2012-03-30 23:38:47,2034-07-11 11:03:18,1,51.672354352703486,27.121506846110957,7.0,Loam
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 2,1476.29,377.99,False,Edible,1.0,Normal,0.049,2.7,2023-09-05 11:22:45,2049-03-23 16:27:44,1,50.13779027950402,29.049270547125428,5.7,Loam
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 2,1200.23,471.03,False,Edible,1.0,Normal,0.061,11.9,2024-03-18 00:05:48,2039-06-04 05:10:51,1,50.206547725252754,27.587943726737837,5.4,Loam
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 4,116.0,293.75,False,Edible,1.0,Normal,0.038,11.7,2023-05-15 01:17:13,2044-11-21 02:03:41,1,50.594599210460764,28.379102914904916,6.8,Clay
